OS,Device status,Name,Client security status,Patch status,Available patches count,Customer,Device Group,Last logged in user,Owner,Last Activity,OS name,OS version,CCS version,CCC version,External IP,Internal IP,AD\LDAP,Domain\Workgroup,Model,Processor,Serial Number,System Model,System Manufacturer,Ownership Type,Registered,Local Time Zone,Service Pack,Reboot Time,Reboot Reason,CPU usage - %,CPU frequency,RAM usage - %,RAM usage - MB,Total RAM,Network Usage,Disk free - GB,Disk used - GB,Security Profiles,Tags,Notes
Windows,Online,Rex_Chung,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,OTSUKATW\Rex_Chung,ethan,2023/11/08 09:45:03 AM,Microsoft Windows 11 專業版 (x64),10.0.22621,12.10.0.8697,8.2.46842.23060,60.250.52.83,192.168.121.74,192.168.1.20,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,7ZZ2TT3,Latitude 5430,Dell Inc.,未指定,2023/05/22 04:18:32 PM,UTC +08:00,N/A,2023/11/07 10:34:31 PM,The process C:\Windows\System32\RuntimeBroker.exe (REX_CHUNG) has initiated the 電源關閉 of computer REX_CHUNG on behalf of user OTSUKATW\Rex_Chung for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,14,1300,29.92,4807,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:39.2|D:183.7,C:196.3|D:66.3,otsuka_no_fw,,
Windows,Offline,Dell_Patricia,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\patricia,ethan,2023/11/07 10:53:13 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,122.100.71.177,192.168.0.108,192.168.1.20,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,JSZ7WT3,Latitude 5430,Dell Inc.,未指定,2023/05/08 03:19:38 PM,UTC +08:00,N/A,2023/09/28 03:07:09 PM,The process C:\WINDOWS\system32\SlideToShutDown.exe (DELL_PATRICIA) has initiated the 電源關閉 of computer DELL_PATRICIA on behalf of user OTSUKATW\patricia for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,29,1300,34.39,5526,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:190.5|D:134.2,C:94.8|D:65.8,otsuka_no_fw,,
Windows,Online,AutoCAD_2014,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,AUTOCAD_2014\USER,ethan,2023/11/08 09:47:46 AM,Microsoft Windows 11 專業版 (x64),10.0.22621,12.4.0.8311,8.2.46842.23060,60.250.52.83,192.168.50.34,N/A,WORKGROUP,30FMS01V00,12th Gen Intel(R) Core(TM) i7-12700,GM03WD4Z,30FMS01V00,LENOVO,未指定,2023/04/26 04:02:25 PM,UTC +08:00,N/A,2023/11/02 10:00:11 AM,The process C:\Windows\System32\RuntimeBroker.exe (AUTOCAD_2014) has initiated the 重新啟動 of computer AUTOCAD_2014 on behalf of user AUTOCAD_2014\USER for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,9,2100,6.32,2569,40634,"Intel(R) Ethernet Connection (17) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:888.8|D:905.9|E:0,C:85.7|D:47.8|E:0,otsuka_no_fw,,
Windows,Offline,Henry_ho,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Henry_Ho,ethan,2023/08/22 04:05:02 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.1.46265.23030,61.216.145.10,192.168.6.61,192.168.1.10,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,C5M7WT3,Latitude 5430,Dell Inc.,未指定,2023/04/19 03:11:28 PM,UTC +08:00,N/A,2023/08/10 07:39:01 PM,The process C:\Windows\system32\svchost.exe (HENRY_HO) has initiated the 重新啟動 of computer HENRY_HO on behalf of user NT AUTHORITY\SYSTEM for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,16,1300,27.41,4405,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:147|D:0.4,C:138.3|D:199.6,otsuka_no_fw_for_Donald_Pan_python_powershell放行,,
Windows,Online,Dell_ChunTu,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Chun_Tu,ethan,2023/11/08 09:49:17 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.2.46842.23060,61.216.145.10,192.168.5.98,192.168.1.20,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,5394YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2023/04/18 05:04:08 PM,UTC +08:00,N/A,2023/11/08 08:43:23 AM,‎2023/‎11/‎7 上 下午 06:02:25 的系統上次發生意外的關機。.,100,2208,22.89,3678,16067,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Realtek USB GbE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:32.3|D:69.4,C:88.5|D:51.4,otsuka_no_fw,,
Windows,Offline,生三部檢包共用電腦,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,生三部檢包共用電腦\admin,ethan,2023/11/07 09:22:49 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.2.46842.23060,60.250.52.83,192.168.50.214,N/A,WORKGROUP,Latitude 3480,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,24MM7F2,Latitude 3480,Dell Inc.,未指定,2023/04/17 01:03:34 PM,UTC +08:00,N/A,2023/11/06 09:15:17 AM,The process C:\WINDOWS\system32\winlogon.exe (生三部檢包共用) has initiated the 關機 of computer 生三部檢包共用 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,97,2401,35.25,2759,7826,"Realtek PCIe GBE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:124.4|D:296.3,C:51.9|D:3.7,otsuka_no_fw,,
Windows,Online,Daniel_Liao,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Daniel_Liao,ethan,2023/11/08 09:41:05 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.2.46842.23060,60.250.52.83,192.168.111.163,192.168.1.10,otsukatw.corp,ASUSPRO D640MB_M640MB,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz,K3PFAG005622119,ASUSPRO D640MB_M640MB,ASUSTeK COMPUTER INC.,未指定,2023/04/14 05:26:23 PM,UTC +08:00,N/A,2023/10/11 12:15:18 PM,The process C:\Windows\system32\winlogon.exe (DANIEL_LIAO) has initiated the 關機 of computer DANIEL_LIAO on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,11,3001,23.69,1904,8038,"Intel(R) Ethernet Connection (7) I219-V - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:75|D:99.9|E:0,C:67.9|D:0.1|E:0,otsuka_no_fw,,
Windows,Offline,Joy_Kuo,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Joy_Kuo,ethan,2023/11/07 10:20:33 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,39.9.134.120,192.168.34.11,192.168.111.2,otsukatw.corp,Surface Pro,Intel(R) Core(TM) i5-7300U CPU @ 2.60GHz,018566272453,Surface Pro,Microsoft Corporation,未指定,2023/04/12 09:08:54 AM,UTC +08:00,N/A,2023/10/16 12:15:09 AM,The process C:\Windows\System32\RuntimeBroker.exe (JOY_KUO) has initiated the 電源關閉 of computer JOY_KUO on behalf of user OTSUKATW\Joy_Kuo for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,100,2712,84.03,3372,4013,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Marvell AVASTAR Wireless-AC Network Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:57.1,C:64.4,otsuka_no_fw,,
Windows,Offline,Darren_chang,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Darren_Chang,ethan,2023/11/07 05:25:33 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,124.218.40.191,"10.30.30.15,192.168.18.6",192.168.111.2,otsukatw.corp,Surface Pro 3,Intel(R) Core(TM) i5-4300U CPU @ 1.90GHz,038520344353,Surface Pro 3,Microsoft Corporation,未指定,2023/04/07 08:06:41 PM,UTC +08:00,N/A,2023/10/18 04:20:28 PM,The process C:\WINDOWS\system32\winlogon.exe (DARREN_CHANG) has initiated the 關機 of computer DARREN_CHANG on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,100,2501,90.05,3603,4001,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Marvell AVASTAR Wireless-AC Network Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:61.2,C:59.7,otsuka_no_fw,,
Windows,Online,Joy_Wu,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Joy_Wu,ethan,2023/11/08 09:51:32 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,61.216.145.10,192.168.5.103,192.168.1.10,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,4Y3GST3,Latitude 5430,Dell Inc.,未指定,2023/04/07 07:38:50 PM,UTC +08:00,N/A,2023/10/27 09:18:23 AM,The process C:\Windows\system32\winlogon.exe (JOY_WU) has initiated the 關機 of computer JOY_WU on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,49,1300,60.69,9752,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:319.3,C:166,otsuka_no_fw,,
Windows,Offline,HebeYu-Notebook,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\hebe_yu,ethan,2023/11/07 03:28:48 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.1.46265.23030,61.216.145.10,192.168.121.75,192.168.1.10,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,6VS7WT3,Latitude 5430,Dell Inc.,未指定,2023/03/28 09:44:03 AM,UTC +08:00,N/A,2023/11/06 05:16:30 PM,The process C:\Windows\system32\winlogon.exe (HEBEYU-NOTEBOOK) has initiated the 關機 of computer HEBEYU-NOTEBOOK on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,29,1300,31.29,5028,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:92.8|D:199.9,C:192.6|D:0.1,otsuka_no_fw,,
Windows,Online,Amy_Tsou,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Amy_Tsou,ethan,2023/11/08 09:38:32 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,61.216.145.10,192.168.5.71,192.168.1.10,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,GYC7WT3,Latitude 5430,Dell Inc.,未指定,2023/03/23 02:37:42 PM,UTC +08:00,N/A,2023/11/06 08:30:39 AM,‎2023/‎11/‎3 上 下午 04:48:49 的系統上次發生意外的關機。.,11,1300,28.63,4601,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:150.8|D:175.7,C:134.5|D:24.3,otsuka_no_fw,,
Windows,Offline,Tammy_Lee,安全,提供非關鍵修補程式,3,Default Customer,Default Group - Default Customer,TAMMY_LEE\admin,ethan,2023/08/22 02:31:34 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.1.46265.23030,125.224.141.177,192.168.5.109,192.168.1.11,otsukatw.corp,Surface Pro 4,Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz,079705764353,Surface Pro 4,Microsoft Corporation,未指定,2023/03/23 01:35:08 PM,UTC +08:00,N/A,2023/07/18 12:42:05 PM,‎2023/‎7/‎18 上 下午 12:18:48 的系統上次發生意外的關機。.,100,2496,75.83,3046,4017,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Marvell AVASTAR Wireless-AC Network Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:77.4,C:43.5,otsuka_no_fw,,
Windows,Online,Fanny_Hsu,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Fanny_Hsu,ethan,2023/11/08 09:51:03 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,61.216.145.10,192.168.5.69,192.168.1.10,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,14M7WT3,Latitude 5430,Dell Inc.,未指定,2023/03/06 04:42:18 PM,UTC +08:00,N/A,2023/11/06 09:00:07 AM,‎2023/‎11/‎5 上 下午 11:41:14 的系統上次發生意外的關機。.,77,1300,25.94,4168,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:98.1|D:221.9,C:137.3|D:28.1,otsuka_no_fw,,
Windows,Offline,Vicky_Chen,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Vicky_Chen,ethan,2023/11/05 10:20:17 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,114.33.0.63,"10.30.30.5,172.20.10.2",192.168.1.10,otsukatw.corp,Latitude 7390 2-in-1,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,7Z89LQ2,Latitude 7390 2-in-1,Dell Inc.,未指定,2023/03/02 05:12:42 PM,UTC +08:00,N/A,2023/11/04 11:53:27 PM,The process C:\Windows\system32\winlogon.exe (VICKY_CHEN) has initiated the 關機 of computer VICKY_CHEN on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,92,1896,48.25,3895,8072,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 8265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:325.2|D:102.7,C:128|D:397.3,otsuka_no_fw,,
Windows,Online,Mia_Yu,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Mia_Yu,ethan,2023/11/08 09:42:10 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,60.250.52.83,192.168.121.168,192.168.111.2,otsukatw.corp,Latitude 5330,12th Gen Intel(R) Core(TM) i5-1245U,C5RPLL3,Latitude 5330,Dell Inc.,未指定,2023/03/01 02:50:13 PM,UTC +08:00,N/A,2023/11/02 04:23:30 PM,The process C:\WINDOWS\system32\winlogon.exe (MIA_YU) has initiated the 關機 of computer MIA_YU on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,17,1600,64.96,5116,7876,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:64.5,C:176.6,otsuka_no_fw,,
Windows,Online,Queena_li,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Queena_Li,ethan,2023/11/08 09:49:09 AM,Microsoft Windows 11 專業版 (x64),10.0.22621,12.10.0.8697,8.2.46842.23060,60.250.52.83,192.168.188.7,192.168.1.10,otsukatw.corp,OptiPlex 5000,12th Gen Intel(R) Core(TM) i5-12500,GN8VNT3,OptiPlex 5000,Dell Inc.,未指定,2023/02/24 02:16:45 PM,UTC +08:00,N/A,2023/11/07 04:25:12 PM,The process C:\Windows\System32\RuntimeBroker.exe (QUEENA_LI) has initiated the 重新啟動 of computer QUEENA_LI on behalf of user OTSUKATW\Queena_Li for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,7,3000,23.21,3731,16072,"Intel(R) Ethernet Connection (17) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:183.8|D:199.3|G:48,C:101.8|D:0.7|G:10.7,otsuka_no_fw,,
Windows,Online,Dell_Paul,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Paul_Tai,ethan,2023/11/08 09:51:23 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,60.250.52.83,192.168.111.135,192.168.1.10,otsukatw.corp,Latitude 7480,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,H3LDHM2,Latitude 7480,Dell Inc.,未指定,2023/02/20 03:09:57 PM,UTC +08:00,N/A,2023/10/13 04:33:22 PM,The process C:\Windows\System32\RuntimeBroker.exe (DELL_PAUL) has initiated the 電源關閉 of computer DELL_PAUL on behalf of user OTSUKATW\Paul_Tai for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,4,2401,28.28,2277,8053,"Intel(R) Ethernet Connection (4) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 8265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:52.8|D:108.5,C:66.5|D:15.7,otsuka_no_fw,,
Windows,Offline,Amy-Dell5430,未安裝用戶端安全性,提供非關鍵修補程式,4,Default Customer,Default Group - Default Customer,OTSUKATW\amypan,Richardsuma,2023/10/19 04:19:10 PM,Microsoft Windows 11 專業版 (x64),10.0.22621,,8.1.46265.23030,60.250.52.83,192.168.121.135,192.168.111.2,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,G9M7WT3,Latitude 5430,Dell Inc.,未指定,2023/02/07 04:49:12 PM,UTC +08:00,N/A,2023/10/19 01:42:01 PM,The process C:\WINDOWS\uus\packages\preview\AMD64\MoNotificationUx.exe (AMY-DELL5430) has initiated the 重新啟動 of computer AMY-DELL5430 on behalf of user OTSUKATW\amypan for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,16,1300,29.64,4762,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:362.7,C:122.6,otsuka_no_fw,,
