OS,Device status,Name,Client security status,Patch status,Available patches count,Customer,Device Group,Last logged in user,Owner,Last Activity,OS name,OS version,CCS version,CCC version,External IP,Internal IP,AD\LDAP,Domain\Workgroup,Model,Processor,Serial Number,System Model,System Manufacturer,Ownership Type,Registered,Local Time Zone,Service Pack,Reboot Time,Reboot Reason,CPU usage - %,CPU frequency,RAM usage - %,RAM usage - MB,Total RAM,Network Usage,Disk free - GB,Disk used - GB,Security Profiles,Tags,Notes
Windows,Online,Dell_ChunTu,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Chun_Tu,ethan,2023/10/27 10:59:59 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,7.3.44980.22120,118.167.135.62,192.168.5.80,192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,5394YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2023/04/18 05:04:08 PM,UTC +08:00,N/A,2023/10/27 08:43:27 AM,‎2023/‎10/‎26 上 下午 05:45:38 的系統上次發生意外的關機。.,80,2208,26.25,4218,16067,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Realtek USB GbE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:9.2|D:68.9,C:111.6|D:51.9,otsuka_no_fw,,
Windows,Offline,生三部檢包共用電腦,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,生三部檢包共用電腦\admin,ethan,2023/10/26 12:49:36 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.2.46842.23060,60.250.52.83,192.168.50.214,N/A,WORKGROUP,Latitude 3480,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,24MM7F2,Latitude 3480,Dell Inc.,未指定,2023/04/17 01:03:34 PM,UTC +08:00,N/A,2023/10/24 01:09:16 PM,The process C:\Windows\System32\RuntimeBroker.exe (生三部檢包共用) has initiated the 電源關閉 of computer 生三部檢包共用 on behalf of user 生三部檢包共用\admin for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,100,2401,53.32,4173,7826,"Realtek PCIe GBE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:118|D:296.3,C:58.2|D:3.7,otsuka_no_fw,,
Windows,Online,Daniel_Liao,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,OTSUKATW\Daniel_Liao,ethan,2023/10/27 11:01:04 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.2.46842.23060,60.250.52.83,192.168.111.163,192.168.111.2,otsukatw.corp,ASUSPRO D640MB_M640MB,Intel(R) Core(TM) i5-8500 CPU @ 3.00GHz,K3PFAG005622119,ASUSPRO D640MB_M640MB,ASUSTeK COMPUTER INC.,未指定,2023/04/14 05:26:23 PM,UTC +08:00,N/A,2023/10/11 12:15:18 PM,The process C:\Windows\system32\winlogon.exe (DANIEL_LIAO) has initiated the 關機 of computer DANIEL_LIAO on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,11,3001,23.69,1904,8038,"Intel(R) Ethernet Connection (7) I219-V - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:75|D:99.9|E:0,C:67.9|D:0.1|E:0,otsuka_no_fw,,
Windows,Offline,Joy_Kuo,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Joy_Kuo,ethan,2023/10/26 11:29:12 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,39.9.134.120,"10.30.30.1,192.168.34.11",192.168.111.2,otsukatw.corp,Surface Pro,Intel(R) Core(TM) i5-7300U CPU @ 2.60GHz,018566272453,Surface Pro,Microsoft Corporation,未指定,2023/04/12 09:08:54 AM,UTC +08:00,N/A,2023/10/15 01:28:18 AM,The process C:\Windows\system32\winlogon.exe (JOY_KUO) has initiated the 關機 of computer JOY_KUO on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,100,2712,84.03,3372,4013,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Marvell AVASTAR Wireless-AC Network Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:57.1,C:64.4,otsuka_no_fw,,
Windows,Offline,Darren_chang,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Darren_Chang,ethan,2023/10/27 10:50:20 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,124.218.40.191,"10.30.30.3,10.0.0.218",192.168.1.10,otsukatw.corp,Surface Pro 3,Intel(R) Core(TM) i5-4300U CPU @ 1.90GHz,038520344353,Surface Pro 3,Microsoft Corporation,未指定,2023/04/07 08:06:41 PM,UTC +08:00,N/A,2023/10/18 04:20:28 PM,The process C:\WINDOWS\system32\winlogon.exe (DARREN_CHANG) has initiated the 關機 of computer DARREN_CHANG on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,100,2501,90.05,3603,4001,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Marvell AVASTAR Wireless-AC Network Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:61.2,C:59.7,otsuka_no_fw,,
Windows,Online,Joy_Wu,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Joy_Wu,ethan,2023/10/27 10:54:40 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.1.46265.23030,61.216.145.10,192.168.5.103,192.168.111.2,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,4Y3GST3,Latitude 5430,Dell Inc.,未指定,2023/04/07 07:38:50 PM,UTC +08:00,N/A,2023/10/27 09:18:23 AM,The process C:\Windows\system32\winlogon.exe (JOY_WU) has initiated the 關機 of computer JOY_WU on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,89,1300,27.93,4488,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:337.2,C:148.2,otsuka_no_fw,,
Windows,Offline,HebeYu-Notebook,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\hebe_yu,ethan,2023/10/19 10:06:14 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.1.46265.23030,61.216.145.10,192.168.5.72,192.168.1.10,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,6VS7WT3,Latitude 5430,Dell Inc.,未指定,2023/03/28 09:44:03 AM,UTC +08:00,N/A,2023/10/12 12:07:17 PM,The process C:\Windows\system32\winlogon.exe (HEBEYU-NOTEBOOK) has initiated the 關機 of computer HEBEYU-NOTEBOOK on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,29,1300,31.29,5028,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:92.8|D:199.9,C:192.6|D:0.1,otsuka_no_fw,,
Windows,Online,Amy_Tsou,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Amy_Tsou,ethan,2023/10/27 11:00:21 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,61.216.145.10,192.168.5.65,192.168.1.20,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,GYC7WT3,Latitude 5430,Dell Inc.,未指定,2023/03/23 02:37:42 PM,UTC +08:00,N/A,2023/10/13 05:04:34 PM,The process C:\Windows\System32\RuntimeBroker.exe (AMY_TSOU) has initiated the 電源關閉 of computer AMY_TSOU on behalf of user OTSUKATW\Amy_Tsou for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,37,1300,33.54,5389,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:137.4|D:176,C:147.9|D:24,otsuka_no_fw,,
Windows,Offline,Tammy_Lee,安全,提供非關鍵修補程式,3,Default Customer,Default Group - Default Customer,TAMMY_LEE\admin,ethan,2023/08/22 02:31:34 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.1.46265.23030,125.224.141.177,192.168.5.109,192.168.1.11,otsukatw.corp,Surface Pro 4,Intel(R) Core(TM) i5-6300U CPU @ 2.40GHz,079705764353,Surface Pro 4,Microsoft Corporation,未指定,2023/03/23 01:35:08 PM,UTC +08:00,N/A,2023/07/18 12:42:05 PM,‎2023/‎7/‎18 上 下午 12:18:48 的系統上次發生意外的關機。.,100,2496,75.83,3046,4017,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Marvell AVASTAR Wireless-AC Network Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:77.4,C:43.5,otsuka_no_fw,,
Windows,Online,Fanny_Hsu,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Fanny_Hsu,ethan,2023/10/27 10:58:39 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.1.46265.23030,61.216.145.10,192.168.5.70,192.168.1.10,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,14M7WT3,Latitude 5430,Dell Inc.,未指定,2023/03/06 04:42:18 PM,UTC +08:00,N/A,2023/10/24 08:45:30 AM,‎2023/‎10/‎23 上 下午 11:52:41 的系統上次發生意外的關機。.,16,1300,29.19,4690,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:95.2|D:191.9,C:140.2|D:58.1,otsuka_no_fw,,
Windows,Online,Vicky_Chen,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,OTSUKATW\Vicky_Chen,ethan,2023/10/27 11:00:13 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,114.44.237.252,192.168.5.77,192.168.1.10,otsukatw.corp,Latitude 7390 2-in-1,Intel(R) Core(TM) i5-8350U CPU @ 1.70GHz,7Z89LQ2,Latitude 7390 2-in-1,Dell Inc.,未指定,2023/03/02 05:12:42 PM,UTC +08:00,N/A,2023/10/16 08:39:41 AM,‎2023/‎10/‎11 上 下午 10:47:05 的系統上次發生意外的關機。.,26,1896,71.63,5782,8072,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 8265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:330.7|D:102.8,C:122.5|D:397.2,otsuka_no_fw,,
Windows,Offline,Mia_Yu,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Mia_Yu,ethan,2023/10/24 02:20:59 PM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.1.46265.23030,60.250.52.83,192.168.121.168,192.168.1.20,otsukatw.corp,Latitude 5330,12th Gen Intel(R) Core(TM) i5-1245U,C5RPLL3,Latitude 5330,Dell Inc.,未指定,2023/03/01 02:50:13 PM,UTC +08:00,N/A,2023/10/17 04:08:27 PM,The process C:\WINDOWS\system32\winlogon.exe (MIA_YU) has initiated the 關機 of computer MIA_YU on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,9,1600,55.51,4372,7876,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:82,C:159.1,otsuka_no_fw,,
Windows,Online,Queena_li,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Queena_Li,ethan,2023/10/27 10:48:41 AM,Microsoft Windows 11 專業版 (x64),10.0.22621,12.10.0.8697,8.2.46842.23060,60.250.52.83,192.168.188.7,192.168.1.10,otsukatw.corp,OptiPlex 5000,12th Gen Intel(R) Core(TM) i5-12500,GN8VNT3,OptiPlex 5000,Dell Inc.,未指定,2023/02/24 02:16:45 PM,UTC +08:00,N/A,2023/10/25 11:27:22 AM,The process C:\Windows\System32\RuntimeBroker.exe (QUEENA_LI) has initiated the 重新啟動 of computer QUEENA_LI on behalf of user OTSUKATW\Queena_Li for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,0,3000,18.54,2979,16072,"Intel(R) Ethernet Connection (17) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:187.7|D:191.3,C:98|D:8.7,otsuka_no_fw,,
Windows,Online,Dell_Paul,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Paul_Tai,ethan,2023/10/27 10:55:42 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.10.0.8697,8.2.46842.23060,60.250.52.83,192.168.121.90,192.168.1.20,otsukatw.corp,Latitude 7480,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,H3LDHM2,Latitude 7480,Dell Inc.,未指定,2023/02/20 03:09:57 PM,UTC +08:00,N/A,2023/10/13 04:33:22 PM,The process C:\Windows\System32\RuntimeBroker.exe (DELL_PAUL) has initiated the 電源關閉 of computer DELL_PAUL on behalf of user OTSUKATW\Paul_Tai for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,4,2401,28.28,2277,8053,"Intel(R) Ethernet Connection (4) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 8265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:52.8|D:108.5,C:66.5|D:15.7,otsuka_no_fw,,
Windows,Offline,Amy-Dell5430,未安裝用戶端安全性,提供非關鍵修補程式,4,Default Customer,Default Group - Default Customer,OTSUKATW\amypan,Richardsuma,2023/10/19 04:19:10 PM,Microsoft Windows 11 專業版 (x64),10.0.22621,,8.1.46265.23030,60.250.52.83,192.168.121.135,192.168.111.2,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,G9M7WT3,Latitude 5430,Dell Inc.,未指定,2023/02/07 04:49:12 PM,UTC +08:00,N/A,2023/10/19 01:42:01 PM,The process C:\WINDOWS\uus\packages\preview\AMD64\MoNotificationUx.exe (AMY-DELL5430) has initiated the 重新啟動 of computer AMY-DELL5430 on behalf of user OTSUKATW\amypan for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,16,1300,29.64,4762,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:362.7,C:122.6,otsuka_no_fw,,
Windows,Offline,Debra_Dell5430,未安裝用戶端安全性,提供非關鍵修補程式,3,Default Customer,Default Group - Default Customer,OTSUKATW\Debrayang,Richardsuma,2023/10/24 03:46:39 PM,Microsoft Windows 11 專業版 (x64),10.0.22621,,8.1.46265.23030,61.216.145.10,"192.168.23.20,192.168.5.65",192.168.1.20,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,JRS7WT3,Latitude 5430,Dell Inc.,未指定,2023/02/07 01:36:19 PM,UTC +08:00,N/A,2023/10/20 04:14:34 PM,The process C:\WINDOWS\servicing\TrustedInstaller.exe (DEBRA_DELL5430) has initiated the 重新啟動 of computer DEBRA_DELL5430 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 作業系統: 升級 (計劃之中).  Reason Code: 0x80020003.  Shutdown Type: 重新啟動.  Comment: .,3,1300,25.74,4136,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Remote NDIS based Internet Sharing Device - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:219|D:199.4,C:66.4|D:0.6,otsuka_no_fw,,
Windows,Online,Jack_yang,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Jack_Yang,ethan,2023/10/27 10:53:23 AM,Microsoft Windows 11 專業版 (x64),10.0.22621,12.4.0.8311,8.2.46842.23060,118.161.153.208,192.168.121.99,192.168.1.20,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,DNRT1T3,Latitude 5430,Dell Inc.,未指定,2023/02/02 03:16:43 PM,UTC +08:00,N/A,2023/10/11 10:15:01 PM,The process C:\WINDOWS\system32\winlogon.exe (JACK_YANG) has initiated the 關機 of computer JACK_YANG on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,18,1300,65.73,10561,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:117|D:212,C:118.4|D:38,otsuka_no_fw,,
Windows,Offline,Jane-Dell5310,未安裝用戶端安全性,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Jane_Chen,Richardsuma,2023/10/26 09:26:37 PM,Microsoft Windows 11 專業版 (x64),10.0.22621,,8.2.46842.23060,1.164.20.130,"10.30.30.11,172.20.10.3",192.168.1.20,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,G394YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2023/01/31 04:28:52 PM,UTC +08:00,N/A,2023/10/24 07:07:44 PM,‎2023/‎10/‎24 上 下午 07:02:46 的系統上次發生意外的關機。.,21,2208,43.48,3433,7895,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:167.7,C:75.7,otsuka_no_fw,,
Windows,Online,Dell_Sally,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Sally,ethan,2023/10/27 10:54:37 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.2.46842.23060,60.250.52.83,192.168.111.113,192.168.1.10,otsukatw.corp,OptiPlex 5000,12th Gen Intel(R) Core(TM) i5-12500,JWTSPT3,OptiPlex 5000,Dell Inc.,未指定,2023/01/29 12:56:03 PM,UTC +08:00,N/A,2023/10/12 11:56:06 AM,The process C:\Windows\System32\RuntimeBroker.exe (DELL_SALLY) has initiated the 重新啟動 of computer DELL_SALLY on behalf of user OTSUKATW\Sally for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 重新啟動.  Comment: .,9,3000,18.76,3015,16072,"Intel(R) Ethernet Connection (17) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:130.8|D:225.8,C:104.8|D:24.2,otsuka_no_fw,,
Windows,Online,Dell__RogerDuann,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Roger_Duann,ethan,2023/10/27 11:01:45 AM,Microsoft Windows 10 專業版 (x64),10.0.19045,12.4.0.8311,8.1.46265.23030,60.250.52.83,192.168.113.53,192.168.111.2,otsukatw.corp,Latitude 5430,12th Gen Intel(R) Core(TM) i5-1235U,8Y3GST3,Latitude 5430,Dell Inc.,未指定,2023/01/19 11:48:40 AM,UTC +08:00,N/A,2023/10/11 01:28:14 PM,The process C:\Windows\System32\RuntimeBroker.exe (DELL__ROGERDUAN) has initiated the 電源關閉 of computer DELL__ROGERDUAN on behalf of user OTSUKATW\Roger_Duann for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,5,1300,29.99,4819,16068,"Intel(R) Ethernet Connection (16) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Wi-Fi 6E AX211 160MHz - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:69.9|D:160.4,C:165.4|D:89.6,otsuka_no_fw,,
